"COUNTRY","COICOP_1999","FREQUENCY","TIME_PERIOD","OBS_VALUE"
"Brunei Darussalam","Communication","Monthly","2014-M01","98.44292643439339"
"Brunei Darussalam","Communication","Monthly","2014-M02","98.10213878286408"
"Brunei Darussalam","Communication","Monthly","2014-M03","98.02971929678921"
"Brunei Darussalam","Communication","Monthly","2014-M04","98.33595055019148"
"Brunei Darussalam","Communication","Monthly","2014-M05","98.20083304751485"
"Brunei Darussalam","Communication","Monthly","2014-M06","97.98625568914494"
"Brunei Darussalam","Communication","Monthly","2014-M07","100.5234003416317"
"Brunei Darussalam","Communication","Monthly","2014-M08","100.4983370229901"
"Brunei Darussalam","Communication","Monthly","2014-M09","100.4983370229901"
"Brunei Darussalam","Communication","Monthly","2014-M10","100.1288616030157"
"Brunei Darussalam","Communication","Monthly","2014-M11","100"
"Brunei Darussalam","Communication","Monthly","2014-M12","100"
"Brunei Darussalam","Communication","Monthly","2015-M01","100"
"Brunei Darussalam","Communication","Monthly","2015-M02","100"
"Brunei Darussalam","Communication","Monthly","2015-M03","100.00559"
"Brunei Darussalam","Communication","Monthly","2015-M04","100.00559"
"Brunei Darussalam","Communication","Monthly","2015-M05","100.00559"
"Brunei Darussalam","Communication","Monthly","2015-M06","100.00559"
"Brunei Darussalam","Communication","Monthly","2015-M07","100.00559"
"Brunei Darussalam","Communication","Monthly","2015-M08","99.93933"
"Brunei Darussalam","Communication","Monthly","2015-M09","99.93301"
"Brunei Darussalam","Communication","Monthly","2015-M10","99.89285"
"Brunei Darussalam","Communication","Monthly","2015-M11","99.86954"
"Brunei Darussalam","Communication","Monthly","2015-M12","99.81197"
"Brunei Darussalam","Communication","Monthly","2016-M01","99.80017"
"Brunei Darussalam","Communication","Monthly","2016-M02","99.74537"
"Brunei Darussalam","Communication","Monthly","2016-M03","99.73062"
"Brunei Darussalam","Communication","Monthly","2016-M04","99.73062"
"Brunei Darussalam","Communication","Monthly","2016-M05","99.6766"
"Brunei Darussalam","Communication","Monthly","2016-M06","99.64576"
"Brunei Darussalam","Communication","Monthly","2016-M07","99.62684"
"Brunei Darussalam","Communication","Monthly","2016-M08","99.62684"
"Brunei Darussalam","Communication","Monthly","2016-M09","99.62684"
"Brunei Darussalam","Communication","Monthly","2016-M10","99.60106"
"Brunei Darussalam","Communication","Monthly","2016-M11","99.57878"
"Brunei Darussalam","Communication","Monthly","2016-M12","99.58389"
"Brunei Darussalam","Communication","Monthly","2017-M01","99.56016"
"Brunei Darussalam","Communication","Monthly","2017-M02","99.56016"
"Brunei Darussalam","Communication","Monthly","2017-M03","99.5649"
"Brunei Darussalam","Communication","Monthly","2017-M04","99.57821"
"Brunei Darussalam","Communication","Monthly","2017-M05","99.5649"
"Brunei Darussalam","Communication","Monthly","2017-M06","99.5649"
"Brunei Darussalam","Communication","Monthly","2017-M07","99.55263"
"Brunei Darussalam","Communication","Monthly","2017-M08","99.50132"
"Brunei Darussalam","Communication","Monthly","2017-M09","99.49127"
"Brunei Darussalam","Communication","Monthly","2017-M10","99.4637"
"Brunei Darussalam","Communication","Monthly","2017-M11","99.43773"
"Brunei Darussalam","Communication","Monthly","2017-M12","99.42957"
"Brunei Darussalam","Communication","Monthly","2018-M01","99.43059"
"Brunei Darussalam","Communication","Monthly","2018-M02","99.42224"
"Brunei Darussalam","Communication","Monthly","2018-M03","99.43288"
"Brunei Darussalam","Communication","Monthly","2018-M04","99.42628"
"Brunei Darussalam","Communication","Monthly","2018-M05","99.41513"
"Brunei Darussalam","Communication","Monthly","2018-M06","99.41874"
"Brunei Darussalam","Communication","Monthly","2018-M07","99.41818"
"Brunei Darussalam","Communication","Monthly","2018-M08","99.40682"
"Brunei Darussalam","Communication","Monthly","2018-M09","99.40973"
"Brunei Darussalam","Communication","Monthly","2018-M10","99.29578"
"Brunei Darussalam","Communication","Monthly","2018-M11","99.2881"
"Brunei Darussalam","Communication","Monthly","2018-M12","99.27183"
"Brunei Darussalam","Communication","Monthly","2019-M01","99.2693"
"Brunei Darussalam","Communication","Monthly","2019-M02","99.2671"
"Brunei Darussalam","Communication","Monthly","2019-M03","99.34205"
"Brunei Darussalam","Communication","Monthly","2019-M04","99.31976"
"Brunei Darussalam","Communication","Monthly","2019-M05","99.25039"
"Brunei Darussalam","Communication","Monthly","2019-M06","99.38592"
"Brunei Darussalam","Communication","Monthly","2019-M07","99.19272"
"Brunei Darussalam","Communication","Monthly","2019-M08","99.2"
"Brunei Darussalam","Communication","Monthly","2019-M09","99.8"
"Brunei Darussalam","Communication","Monthly","2019-M10","99.61508"
"Brunei Darussalam","Communication","Monthly","2019-M11","99.56212"
"Brunei Darussalam","Communication","Monthly","2019-M12","99.55208"
"Brunei Darussalam","Communication","Monthly","2020-M01","99.50384"
"Brunei Darussalam","Communication","Monthly","2020-M02","99.43631"
"Brunei Darussalam","Communication","Monthly","2020-M03","98.13906"
"Brunei Darussalam","Communication","Monthly","2020-M04","98.22545"
"Brunei Darussalam","Communication","Monthly","2020-M05","100.1"
"Brunei Darussalam","Communication","Monthly","2020-M06","99.9"
"Brunei Darussalam","Communication","Monthly","2020-M07","99.91245"
"Brunei Darussalam","Communication","Monthly","2020-M08","99.87715"
"Brunei Darussalam","Communication","Monthly","2020-M09","99.83182"
"Brunei Darussalam","Communication","Monthly","2020-M10","99.83182"
"Brunei Darussalam","Communication","Monthly","2020-M11","99.83182"
"Brunei Darussalam","Communication","Monthly","2020-M12","99.83182"
"Brunei Darussalam","Communication","Monthly","2021-M01","100.70172"
"Brunei Darussalam","Communication","Monthly","2021-M02","100.70172"
"Brunei Darussalam","Communication","Monthly","2021-M03","100.65765"
"Brunei Darussalam","Communication","Monthly","2021-M04","99.96759"
"Brunei Darussalam","Communication","Monthly","2021-M05","99.90198"
"Brunei Darussalam","Communication","Monthly","2021-M06","99.89662"
"Brunei Darussalam","Communication","Monthly","2021-M07","99.86674"
"Brunei Darussalam","Communication","Monthly","2021-M08","99.86674"
"Brunei Darussalam","Communication","Monthly","2021-M09","99.86674"
"Brunei Darussalam","Communication","Monthly","2021-M10","99.86674"
"Brunei Darussalam","Communication","Monthly","2021-M11","99.86674"
"Brunei Darussalam","Communication","Monthly","2021-M12","99.86674"
"Brunei Darussalam","Communication","Monthly","2022-M01","99.87051704522126"
"Brunei Darussalam","Communication","Monthly","2022-M02","99.78306"
"Brunei Darussalam","Communication","Monthly","2022-M03","99.78306331462258"
"Brunei Darussalam","Communication","Monthly","2022-M04","99.78306331462258"
"Brunei Darussalam","Communication","Monthly","2022-M05","99.71324"
"Brunei Darussalam","Communication","Monthly","2022-M06","99.71324"
"Brunei Darussalam","Communication","Monthly","2022-M07","99.71323683463926"
"Brunei Darussalam","Communication","Monthly","2022-M08","99.68693"
"Brunei Darussalam","Communication","Monthly","2022-M09","98.25695"
"Brunei Darussalam","Communication","Monthly","2022-M10","97.31987"
"Brunei Darussalam","Communication","Monthly","2022-M11","97.31987"
"Brunei Darussalam","Communication","Monthly","2022-M12","97.31987"
"Brunei Darussalam","Communication","Monthly","2023-M01","97.26291"
"Brunei Darussalam","Communication","Monthly","2023-M02","97.24604"
"Brunei Darussalam","Communication","Monthly","2023-M03","96.89416"
"Brunei Darussalam","Communication","Monthly","2023-M04","96.7815"
"Brunei Darussalam","Communication","Monthly","2023-M05","96.66933759092755"
"Brunei Darussalam","Communication","Monthly","2023-M06","96.60427"
"Brunei Darussalam","Communication","Monthly","2023-M07","96.5987"
"Brunei Darussalam","Communication","Monthly","2023-M08","96.5987"
"Brunei Darussalam","Communication","Monthly","2023-M09","94.31117595923773"
"Brunei Darussalam","Communication","Monthly","2023-M10","94.31118"
"Brunei Darussalam","Communication","Monthly","2023-M11","94.31118"
"Brunei Darussalam","Communication","Monthly","2023-M12","94.30167"
"Brunei Darussalam","Communication","Monthly","2024-M01","94.2222444499093"
"Brunei Darussalam","Communication","Monthly","2024-M02","94.19526425389269"
"Brunei Darussalam","Communication","Monthly","2024-M03","94.15159996728241"
"Brunei Darussalam","Communication","Monthly","2024-M04","94.14509530305733"
"Brunei Darussalam","Communication","Monthly","2024-M05","93.92991464986933"
"Brunei Darussalam","Communication","Monthly","2024-M06","93.92074991402444"
"Brunei Darussalam","Communication","Monthly","2024-M07","93.88589698841196"
"Brunei Darussalam","Communication","Monthly","2024-M08","93.85595356040513"
"Brunei Darussalam","Communication","Monthly","2024-M09","93.83720128116242"
"Brunei Darussalam","Communication","Monthly","2024-M10","93.79134"
"Brunei Darussalam","Communication","Monthly","2024-M11","93.76707828782939"
"Brunei Darussalam","Communication","Monthly","2024-M12","93.72730494155178"
"Brunei Darussalam","Communication","Monthly","2025-M01","93.7146530441225"
"Brunei Darussalam","Communication","Monthly","2025-M02","93.69062"
"Brunei Darussalam","Communication","Monthly","2025-M03","93.6834906272874"
"Brunei Darussalam","Communication","Monthly","2025-M04","93.6404160498981"
"Brunei Darussalam","Communication","Monthly","2025-M05","93.6404160498981"
"Brunei Darussalam","Communication","Monthly","2025-M06","93.60299317528047"
"Brunei Darussalam","Communication","Monthly","2025-M07","93.59929583893648"
"Brunei Darussalam","Communication","Monthly","2025-M08","93.59929583893648"
"Brunei Darussalam","Communication","Monthly","2025-M09","93.59929583893648"
"Brunei Darussalam","Communication","Monthly","2025-M10","93.59929583893648"
"Brunei Darussalam","Clothing and footwear","Monthly","2011-M01","110.2498042109802"
"Brunei Darussalam","Clothing and footwear","Monthly","2011-M02","112.2459114515659"
"Brunei Darussalam","Clothing and footwear","Monthly","2011-M03","112.0363098429305"
"Brunei Darussalam","Clothing and footwear","Monthly","2011-M04","111.5246906666301"
"Brunei Darussalam","Clothing and footwear","Monthly","2011-M05","112.5572812929292"
"Brunei Darussalam","Clothing and footwear","Monthly","2011-M06","111.8100622938903"
"Brunei Darussalam","Clothing and footwear","Monthly","2011-M07","111.8696733544094"
"Brunei Darussalam","Clothing and footwear","Monthly","2011-M08","110.411537673172"
"Brunei Darussalam","Clothing and footwear","Monthly","2011-M09","112.8049671309084"
"Brunei Darussalam","Clothing and footwear","Monthly","2011-M10","112.9316821386846"
"Brunei Darussalam","Clothing and footwear","Monthly","2011-M11","111.6195747404938"
"Brunei Darussalam","Clothing and footwear","Monthly","2011-M12","111.6922679164108"
"Brunei Darussalam","Clothing and footwear","Monthly","2012-M01","110.7443679390334"
"Brunei Darussalam","Clothing and footwear","Monthly","2012-M02","112.4024762607197"
"Brunei Darussalam","Clothing and footwear","Monthly","2012-M03","112.1832899550161"
"Brunei Darussalam","Clothing and footwear","Monthly","2012-M04","112.3788022803168"
"Brunei Darussalam","Clothing and footwear","Monthly","2012-M05","112.3036631251248"
"Brunei Darussalam","Clothing and footwear","Monthly","2012-M06","111.071465095101"
"Brunei Darussalam","Clothing and footwear","Monthly","2012-M07","111.9176079075301"
"Brunei Darussalam","Clothing and footwear","Monthly","2012-M08","110.531811233265"
"Brunei Darussalam","Clothing and footwear","Monthly","2012-M09","112.6431008553623"
"Brunei Darussalam","Clothing and footwear","Monthly","2012-M10","112.7301821446612"
"Brunei Darussalam","Clothing and footwear","Monthly","2012-M11","112.6619050127745"
"Brunei Darussalam","Clothing and footwear","Monthly","2012-M12","110.0774788837835"
"Brunei Darussalam","Clothing and footwear","Monthly","2013-M01","111.819403499809"
"Brunei Darussalam","Clothing and footwear","Monthly","2013-M02","111.1746389358286"
"Brunei Darussalam","Clothing and footwear","Monthly","2013-M03","112.3856089647244"
"Brunei Darussalam","Clothing and footwear","Monthly","2013-M04","112.5614206424713"
"Brunei Darussalam","Clothing and footwear","Monthly","2013-M05","112.4746824543377"
"Brunei Darussalam","Clothing and footwear","Monthly","2013-M06","112.1999469632005"
"Brunei Darussalam","Clothing and footwear","Monthly","2013-M07","111.1630731062255"
"Brunei Darussalam","Clothing and footwear","Monthly","2013-M08","114.3611301353944"
"Brunei Darussalam","Clothing and footwear","Monthly","2013-M09","115.9960403911973"
"Brunei Darussalam","Clothing and footwear","Monthly","2013-M10","116.0496416474346"
"Brunei Darussalam","Clothing and footwear","Monthly","2013-M11","118.2038853218666"
"Brunei Darussalam","Clothing and footwear","Monthly","2013-M12","100.8813715546556"
"Brunei Darussalam","Clothing and footwear","Monthly","2014-M01","100.95692021769"
"Brunei Darussalam","Clothing and footwear","Monthly","2014-M02","113.8258923175886"
"Brunei Darussalam","Clothing and footwear","Monthly","2014-M03","111.7212654987651"
"Brunei Darussalam","Clothing and footwear","Monthly","2014-M04","113.6813360492189"
"Brunei Darussalam","Clothing and footwear","Monthly","2014-M05","109.3429435600797"
"Brunei Darussalam","Clothing and footwear","Monthly","2014-M06","113.2726140191579"
"Brunei Darussalam","Clothing and footwear","Monthly","2014-M07","105.3069006719913"
"Brunei Darussalam","Clothing and footwear","Monthly","2014-M08","113.6835938762419"
"Brunei Darussalam","Clothing and footwear","Monthly","2014-M09","113.0059358715146"
"Brunei Darussalam","Clothing and footwear","Monthly","2014-M10","107.1996016484794"
"Brunei Darussalam","Clothing and footwear","Monthly","2014-M11","106.9850859457351"
"Brunei Darussalam","Clothing and footwear","Monthly","2014-M12","108.038096625257"
"Brunei Darussalam","Clothing and footwear","Monthly","2015-M01","100"
"Brunei Darussalam","Clothing and footwear","Monthly","2015-M02","99.03405"
"Brunei Darussalam","Clothing and footwear","Monthly","2015-M03","107.09861"
"Brunei Darussalam","Clothing and footwear","Monthly","2015-M04","106.4559"
"Brunei Darussalam","Clothing and footwear","Monthly","2015-M05","102.94539"
"Brunei Darussalam","Clothing and footwear","Monthly","2015-M06","106.97553"
"Brunei Darussalam","Clothing and footwear","Monthly","2015-M07","102.02069"
"Brunei Darussalam","Clothing and footwear","Monthly","2015-M08","107.52361"
"Brunei Darussalam","Clothing and footwear","Monthly","2015-M09","107.93967"
"Brunei Darussalam","Clothing and footwear","Monthly","2015-M10","103.0008"
"Brunei Darussalam","Clothing and footwear","Monthly","2015-M11","107.84481"
"Brunei Darussalam","Clothing and footwear","Monthly","2015-M12","102.08841"
"Brunei Darussalam","Clothing and footwear","Monthly","2016-M01","98.88658"
"Brunei Darussalam","Clothing and footwear","Monthly","2016-M02","102.35457"
"Brunei Darussalam","Clothing and footwear","Monthly","2016-M03","108.21454"
"Brunei Darussalam","Clothing and footwear","Monthly","2016-M04","102.72377"
"Brunei Darussalam","Clothing and footwear","Monthly","2016-M05","104.94228"
"Brunei Darussalam","Clothing and footwear","Monthly","2016-M06","104.71542"
"Brunei Darussalam","Clothing and footwear","Monthly","2016-M07","103.3552"
"Brunei Darussalam","Clothing and footwear","Monthly","2016-M08","107.07181"
"Brunei Darussalam","Clothing and footwear","Monthly","2016-M09","102.76862"
"Brunei Darussalam","Clothing and footwear","Monthly","2016-M10","105.24999"
"Brunei Darussalam","Clothing and footwear","Monthly","2016-M11","107.10941"
"Brunei Darussalam","Clothing and footwear","Monthly","2016-M12","97.22401"
"Brunei Darussalam","Clothing and footwear","Monthly","2017-M01","96.09688"
"Brunei Darussalam","Clothing and footwear","Monthly","2017-M02","104.88834"
"Brunei Darussalam","Clothing and footwear","Monthly","2017-M03","104.20886"
"Brunei Darussalam","Clothing and footwear","Monthly","2017-M04","103.69411"
"Brunei Darussalam","Clothing and footwear","Monthly","2017-M05","104.72499"
"Brunei Darussalam","Clothing and footwear","Monthly","2017-M06","99.28219"
"Brunei Darussalam","Clothing and footwear","Monthly","2017-M07","105.86618"
"Brunei Darussalam","Clothing and footwear","Monthly","2017-M08","104.47853"
"Brunei Darussalam","Clothing and footwear","Monthly","2017-M09","101.51119"
"Brunei Darussalam","Clothing and footwear","Monthly","2017-M10","103.21942"
"Brunei Darussalam","Clothing and footwear","Monthly","2017-M11","102.78268"
"Brunei Darussalam","Clothing and footwear","Monthly","2017-M12","94.87502"
"Brunei Darussalam","Clothing and footwear","Monthly","2018-M01","94.22541"
"Brunei Darussalam","Clothing and footwear","Monthly","2018-M02","95.92378"
"Brunei Darussalam","Clothing and footwear","Monthly","2018-M03","102.24332"
"Brunei Darussalam","Clothing and footwear","Monthly","2018-M04","101.44821"
"Brunei Darussalam","Clothing and footwear","Monthly","2018-M05","100.10307"
"Brunei Darussalam","Clothing and footwear","Monthly","2018-M06","96.12621"
"Brunei Darussalam","Clothing and footwear","Monthly","2018-M07","102.16657"
"Brunei Darussalam","Clothing and footwear","Monthly","2018-M08","101.11581"
"Brunei Darussalam","Clothing and footwear","Monthly","2018-M09","101.66187"
"Brunei Darussalam","Clothing and footwear","Monthly","2018-M10","100.19936"
"Brunei Darussalam","Clothing and footwear","Monthly","2018-M11","100.5751"
"Brunei Darussalam","Clothing and footwear","Monthly","2018-M12","95.75471"
"Brunei Darussalam","Clothing and footwear","Monthly","2019-M01","95.58805"
"Brunei Darussalam","Clothing and footwear","Monthly","2019-M02","97.53013"
"Brunei Darussalam","Clothing and footwear","Monthly","2019-M03","103.94993"
"Brunei Darussalam","Clothing and footwear","Monthly","2019-M04","99.37066"
"Brunei Darussalam","Clothing and footwear","Monthly","2019-M05","93.72622"
"Brunei Darussalam","Clothing and footwear","Monthly","2019-M06","93.64566"
"Brunei Darussalam","Clothing and footwear","Monthly","2019-M07","101.4822"
"Brunei Darussalam","Clothing and footwear","Monthly","2019-M08","94.9"
"Brunei Darussalam","Clothing and footwear","Monthly","2019-M09","102.6"
"Brunei Darussalam","Clothing and footwear","Monthly","2019-M10","100.15778"
"Brunei Darussalam","Clothing and footwear","Monthly","2019-M11","101.95555"
"Brunei Darussalam","Clothing and footwear","Monthly","2019-M12","96.22517"
"Brunei Darussalam","Clothing and footwear","Monthly","2020-M01","95.84875"
"Brunei Darussalam","Clothing and footwear","Monthly","2020-M02","102.46853"
"Brunei Darussalam","Clothing and footwear","Monthly","2020-M03","103.18907"
"Brunei Darussalam","Clothing and footwear","Monthly","2020-M04","104.90249"
"Brunei Darussalam","Clothing and footwear","Monthly","2020-M05","98.1"
"Brunei Darussalam","Clothing and footwear","Monthly","2020-M06","104.4"
"Brunei Darussalam","Clothing and footwear","Monthly","2020-M07","103.1844"
"Brunei Darussalam","Clothing and footwear","Monthly","2020-M08","99.83178"
"Brunei Darussalam","Clothing and footwear","Monthly","2020-M09","102.63481"
"Brunei Darussalam","Clothing and footwear","Monthly","2020-M10","96.43645"
"Brunei Darussalam","Clothing and footwear","Monthly","2020-M11","97.97646"
"Brunei Darussalam","Clothing and footwear","Monthly","2020-M12","91.30882"
"Brunei Darussalam","Clothing and footwear","Monthly","2021-M01","91.70008"
"Brunei Darussalam","Clothing and footwear","Monthly","2021-M02","93.46213"
"Brunei Darussalam","Clothing and footwear","Monthly","2021-M03","100.10468"
"Brunei Darussalam","Clothing and footwear","Monthly","2021-M04","93.41966"
"Brunei Darussalam","Clothing and footwear","Monthly","2021-M05","93.19362"
"Brunei Darussalam","Clothing and footwear","Monthly","2021-M06","104.11998"
"Brunei Darussalam","Clothing and footwear","Monthly","2021-M07","96.90783"
"Brunei Darussalam","Clothing and footwear","Monthly","2021-M08","102.65722"
"Brunei Darussalam","Clothing and footwear","Monthly","2021-M09","105.25012"
"Brunei Darussalam","Clothing and footwear","Monthly","2021-M10","105.57483"
"Brunei Darussalam","Clothing and footwear","Monthly","2021-M11","105.67554"
"Brunei Darussalam","Clothing and footwear","Monthly","2021-M12","101.57506"
"Brunei Darussalam","Clothing and footwear","Monthly","2022-M01","100.8169069543306"
"Brunei Darussalam","Clothing and footwear","Monthly","2022-M02","103.17976"
"Brunei Darussalam","Clothing and footwear","Monthly","2022-M03","103.3462970381755"
"Brunei Darussalam","Clothing and footwear","Monthly","2022-M04","99.47745400750911"
"Brunei Darussalam","Clothing and footwear","Monthly","2022-M05","95.57433"
"Brunei Darussalam","Clothing and footwear","Monthly","2022-M06","104.12745"
"Brunei Darussalam","Clothing and footwear","Monthly","2022-M07","99.46731451486946"
"Brunei Darussalam","Clothing and footwear","Monthly","2022-M08","104.25523"
"Brunei Darussalam","Clothing and footwear","Monthly","2022-M09","102.78505"
"Brunei Darussalam","Clothing and footwear","Monthly","2022-M10","98.70509"
"Brunei Darussalam","Clothing and footwear","Monthly","2022-M11","102.49862"
"Brunei Darussalam","Clothing and footwear","Monthly","2022-M12","94.2318"
"Brunei Darussalam","Clothing and footwear","Monthly","2023-M01","94.99804"
"Brunei Darussalam","Clothing and footwear","Monthly","2023-M02","104.2116"
"Brunei Darussalam","Clothing and footwear","Monthly","2023-M03","105.47162"
"Brunei Darussalam","Clothing and footwear","Monthly","2023-M04","93.50281"
"Brunei Darussalam","Clothing and footwear","Monthly","2023-M05","101.9404772958632"
"Brunei Darussalam","Clothing and footwear","Monthly","2023-M06","104.89178"
"Brunei Darussalam","Clothing and footwear","Monthly","2023-M07","97.14383"
"Brunei Darussalam","Clothing and footwear","Monthly","2023-M08","102.89153"
"Brunei Darussalam","Clothing and footwear","Monthly","2023-M09","103.0797890995568"
"Brunei Darussalam","Clothing and footwear","Monthly","2023-M10","100.89888"
"Brunei Darussalam","Clothing and footwear","Monthly","2023-M11","100.23679"
"Brunei Darussalam","Clothing and footwear","Monthly","2023-M12","93.84136"
"Brunei Darussalam","Clothing and footwear","Monthly","2024-M01","90.7340415746525"
"Brunei Darussalam","Clothing and footwear","Monthly","2024-M02","90.56802875902822"
"Brunei Darussalam","Clothing and footwear","Monthly","2024-M03","91.69481293143225"
"Brunei Darussalam","Clothing and footwear","Monthly","2024-M04","91.08744710198282"
"Brunei Darussalam","Clothing and footwear","Monthly","2024-M05","101.3789344815096"
"Brunei Darussalam","Clothing and footwear","Monthly","2024-M06","102.3297160182046"
"Brunei Darussalam","Clothing and footwear","Monthly","2024-M07","97.0278317278567"
"Brunei Darussalam","Clothing and footwear","Monthly","2024-M08","99.58907473614198"
"Brunei Darussalam","Clothing and footwear","Monthly","2024-M09","102.2857792726379"
"Brunei Darussalam","Clothing and footwear","Monthly","2024-M10","96.339"
"Brunei Darussalam","Clothing and footwear","Monthly","2024-M11","101.8413031178146"
"Brunei Darussalam","Clothing and footwear","Monthly","2024-M12","98.71949157723054"
"Brunei Darussalam","Clothing and footwear","Monthly","2025-M01","92.1306741445445"
"Brunei Darussalam","Clothing and footwear","Monthly","2025-M02","99.05325"
"Brunei Darussalam","Clothing and footwear","Monthly","2025-M03","90.7778042519265"
"Brunei Darussalam","Clothing and footwear","Monthly","2025-M04","98.7826815791226"
"Brunei Darussalam","Clothing and footwear","Monthly","2025-M05","100.3773063572021"
"Brunei Darussalam","Clothing and footwear","Monthly","2025-M06","96.7728185786854"
"Brunei Darussalam","Clothing and footwear","Monthly","2025-M07","99.49947281687572"
"Brunei Darussalam","Clothing and footwear","Monthly","2025-M08","96.83516820136157"
"Brunei Darussalam","Clothing and footwear","Monthly","2025-M09","100.8562753910178"
"Brunei Darussalam","Clothing and footwear","Monthly","2025-M10","98.12316536787307"
"Indonesia","Clothing and footwear","Monthly","2011-M01",""
"Indonesia","Clothing and footwear","Monthly","2011-M02",""
"Indonesia","Clothing and footwear","Monthly","2011-M03",""
"Indonesia","Clothing and footwear","Monthly","2011-M04",""
"Indonesia","Clothing and footwear","Monthly","2011-M05",""
"Indonesia","Clothing and footwear","Monthly","2011-M06",""
"Indonesia","Clothing and footwear","Monthly","2011-M07",""
"Indonesia","Clothing and footwear","Monthly","2011-M08",""
"Indonesia","Clothing and footwear","Monthly","2011-M09",""
"Indonesia","Clothing and footwear","Monthly","2011-M10",""
"Indonesia","Clothing and footwear","Monthly","2011-M11",""
"Indonesia","Clothing and footwear","Monthly","2011-M12",""
"Indonesia","Clothing and footwear","Monthly","2012-M01",""
"Indonesia","Clothing and footwear","Monthly","2012-M02",""
"Indonesia","Clothing and footwear","Monthly","2012-M03",""
"Indonesia","Clothing and footwear","Monthly","2012-M04",""
"Indonesia","Clothing and footwear","Monthly","2012-M05",""
"Indonesia","Clothing and footwear","Monthly","2012-M06",""
"Indonesia","Clothing and footwear","Monthly","2012-M07",""
"Indonesia","Clothing and footwear","Monthly","2012-M08",""
"Indonesia","Clothing and footwear","Monthly","2012-M09",""
"Indonesia","Clothing and footwear","Monthly","2012-M10",""
"Indonesia","Clothing and footwear","Monthly","2012-M11",""
"Indonesia","Clothing and footwear","Monthly","2012-M12",""
"Indonesia","Clothing and footwear","Monthly","2013-M01",""
"Indonesia","Clothing and footwear","Monthly","2013-M02",""
"Indonesia","Clothing and footwear","Monthly","2013-M03",""
"Indonesia","Clothing and footwear","Monthly","2013-M04",""
"Indonesia","Clothing and footwear","Monthly","2013-M05",""
"Indonesia","Clothing and footwear","Monthly","2013-M06",""
"Indonesia","Clothing and footwear","Monthly","2013-M07",""
"Indonesia","Clothing and footwear","Monthly","2013-M08",""
"Indonesia","Clothing and footwear","Monthly","2013-M09",""
"Indonesia","Clothing and footwear","Monthly","2013-M10",""
"Indonesia","Clothing and footwear","Monthly","2013-M11",""
"Indonesia","Clothing and footwear","Monthly","2013-M12",""
"Indonesia","Clothing and footwear","Monthly","2014-M01",""
"Indonesia","Clothing and footwear","Monthly","2014-M02",""
"Indonesia","Clothing and footwear","Monthly","2014-M03",""
"Indonesia","Clothing and footwear","Monthly","2014-M04",""
"Indonesia","Clothing and footwear","Monthly","2014-M05",""
"Indonesia","Clothing and footwear","Monthly","2014-M06",""
"Indonesia","Clothing and footwear","Monthly","2014-M07",""
"Indonesia","Clothing and footwear","Monthly","2014-M08",""
"Indonesia","Clothing and footwear","Monthly","2014-M09",""
"Indonesia","Clothing and footwear","Monthly","2014-M10",""
"Indonesia","Clothing and footwear","Monthly","2014-M11",""
"Indonesia","Clothing and footwear","Monthly","2014-M12",""
"Indonesia","Clothing and footwear","Monthly","2015-M01",""
"Indonesia","Clothing and footwear","Monthly","2015-M02",""
"Indonesia","Clothing and footwear","Monthly","2015-M03",""
"Indonesia","Clothing and footwear","Monthly","2015-M04",""
"Indonesia","Clothing and footwear","Monthly","2015-M05",""
"Indonesia","Clothing and footwear","Monthly","2015-M06",""
"Indonesia","Clothing and footwear","Monthly","2015-M07",""
"Indonesia","Clothing and footwear","Monthly","2015-M08",""
"Indonesia","Clothing and footwear","Monthly","2015-M09",""
"Indonesia","Clothing and footwear","Monthly","2015-M10",""
"Indonesia","Clothing and footwear","Monthly","2015-M11",""
"Indonesia","Clothing and footwear","Monthly","2015-M12",""
"Indonesia","Clothing and footwear","Monthly","2016-M01",""
"Indonesia","Clothing and footwear","Monthly","2016-M02",""
"Indonesia","Clothing and footwear","Monthly","2016-M03",""
"Indonesia","Clothing and footwear","Monthly","2016-M04",""
"Indonesia","Clothing and footwear","Monthly","2016-M05",""
"Indonesia","Clothing and footwear","Monthly","2016-M06",""
"Indonesia","Clothing and footwear","Monthly","2016-M07",""
"Indonesia","Clothing and footwear","Monthly","2016-M08",""
"Indonesia","Clothing and footwear","Monthly","2016-M09",""
"Indonesia","Clothing and footwear","Monthly","2016-M10",""
"Indonesia","Clothing and footwear","Monthly","2016-M11",""
"Indonesia","Clothing and footwear","Monthly","2016-M12",""
"Indonesia","Clothing and footwear","Monthly","2017-M01",""
"Indonesia","Clothing and footwear","Monthly","2017-M02",""
"Indonesia","Clothing and footwear","Monthly","2017-M03",""
"Indonesia","Clothing and footwear","Monthly","2017-M04",""
"Indonesia","Clothing and footwear","Monthly","2017-M05",""
"Indonesia","Clothing and footwear","Monthly","2017-M06",""
"Indonesia","Clothing and footwear","Monthly","2017-M07",""
"Indonesia","Clothing and footwear","Monthly","2017-M08",""
"Indonesia","Clothing and footwear","Monthly","2017-M09",""
"Indonesia","Clothing and footwear","Monthly","2017-M10",""
"Indonesia","Clothing and footwear","Monthly","2017-M11",""
"Indonesia","Clothing and footwear","Monthly","2017-M12",""
"Indonesia","Clothing and footwear","Monthly","2018-M01",""
"Indonesia","Clothing and footwear","Monthly","2018-M02",""
"Indonesia","Clothing and footwear","Monthly","2018-M03",""
